year,month,u10,v10,mx2t,mn2t,tcc,t2,msl,t,q,u,v,z,SPI,grid_ID
2005,10,0.736840452,-0.065178654,295.0891192,284.0241345,0.467997109,289.4709581,101332.1522,285.3816479,0.005397623,-3.009799683,-3.214117673,885.8355905,1.056084608,468
2005,11,0.283160696,0.916802654,299.3171794,286.4362447,0.362754629,293.082368,101359.5148,287.738033,0.005049514,-2.942804855,-1.99333396,895.9550424,0.336192865,468
2005,12,2.054117415,0.006664371,303.318891,288.7980563,0.338852494,295.9026204,100901.0134,290.0724044,0.004783653,-1.280849755,-4.094469917,487.0024672,-0.227672172,468
2005,2,1.217680917,2.367609069,300.9292177,287.6541061,0.373741726,294.1429596,101306.6052,288.5794536,0.005449511,-1.646653089,-0.410172283,894.9474994,0.224347963,468
2005,3,-0.297887479,1.875690403,299.9594589,286.2039608,0.319944764,292.9273947,101887.2747,287.6030569,0.004899684,-3.743338181,-0.242786823,1411.437461,-0.370658278,468
2005,4,0.024988668,0.312682,299.1896647,286.0281097,0.322146821,291.9548523,102110.0797,288.1828359,0.005006703,-3.307444692,-3.341822346,1573.837677,-0.776523233,468
2005,5,0.089799518,0.909390184,293.1109786,281.1337083,0.388874994,286.4785688,102310.0766,284.5883415,0.004668782,-2.717829191,-1.32789401,1747.650485,-2.195475433,468
2005,6,0.114127096,-1.246056015,289.1866425,280.3591064,0.543391241,284.2257975,101620.3964,282.5351135,0.005151832,-2.977776626,-3.588819867,1125.073659,1.470447042,468
2005,7,1.156117779,-0.675607009,287.8083555,279.1307383,0.449883491,283.143279,102281.0398,281.7187913,0.005182617,-0.549527354,-4.274280789,1646.077576,0.52953693,468
2005,8,1.308271721,-1.299281194,289.9949262,280.1133984,0.502615229,284.6173883,102149.878,282.1840466,0.004429181,-0.921877334,-5.522645035,1500.324904,-0.419877322,468
2005,9,0.723462152,-0.513868301,291.6316274,281.8282481,0.506565608,286.3387075,101537.0961,283.1906809,0.004956089,-2.626953329,-4.035927663,1051.690508,0.399911455,468
2006,1,-0.631754855,2.005887774,307.0815499,292.778342,0.395111577,299.731973,101068.9035,293.4152232,0.006421089,-3.306611477,-0.553148416,701.4381908,-0.070729799,468
2006,10,0.433232014,1.332269655,298.2888341,283.1361704,0.21040583,290.6215791,102160.1071,284.5452802,0.003136741,-3.264536438,-2.400181597,1558.076932,-2.312161196,468
2006,11,0.792021918,1.965980354,301.5281128,286.2468048,0.351452298,293.861792,101499.7609,287.7533803,0.004029116,-2.261230668,-0.769956021,1010.614553,-0.174864956,468
2006,12,-0.336244772,1.816932569,302.625503,287.9671523,0.354994358,295.2920798,101660.4257,289.1072102,0.003917648,-3.978602898,-0.911527605,1185.153971,-0.101038947,468
2006,2,0.307066507,2.79362221,302.7751541,288.4871793,0.256264959,295.6635328,101514.0918,289.105387,0.005409761,-2.772822844,1.110701465,1064.784922,-1.161552856,468
2006,3,-0.513332066,1.504813711,302.1440843,288.4534479,0.202936453,295.1790368,101693.6961,289.8095555,0.005626377,-4.044253203,-1.019069969,1243.078174,0.247789165,468
2006,4,1.057618424,0.347193827,293.1370524,282.6706919,0.461954532,287.4155111,101696.1516,284.4614746,0.005119864,-1.458290508,-2.140982207,1216.613135,0.32012471,468
2006,5,0.917463626,0.802259008,289.2718663,280.017522,0.510450116,284.2627426,102258.4486,282.5032467,0.004940239,-1.154275782,-0.928334656,1674.217261,-0.835056967,468
2006,6,-0.233241096,0.523016292,287.3970927,277.2516764,0.400408917,281.7574727,102646.8646,280.6867116,0.004403736,-3.171868167,-1.74375647,1992.921153,-1.324959184,468
2006,7,0.178199146,0.350403111,287.3943137,278.5988287,0.452191906,282.6421145,102287.9176,280.7173915,0.004613611,-2.262775761,-2.254713102,1649.654273,0.514626525,468
2006,8,0.559390491,-0.116093513,290.8906516,279.5557773,0.336344079,284.8149887,102332.0718,282.9151247,0.004255892,-2.314054273,-3.675448366,1708.385776,-2.213669379,468
2006,9,1.268895126,-0.02806833,294.7016296,281.9381551,0.318757353,288.0187002,102126.4693,284.047054,0.003753827,-2.409279446,-3.924950406,1506.074649,-0.875722666,468
2007,1,0.305435102,1.01612199,303.1624047,290.6090117,0.338243218,297.0524637,101146.0781,291.3387264,0.007017097,-2.47686141,-1.793170166,754.4318056,1.628244319,468
2007,10,1.110021403,0.597955178,297.2583057,283.6410995,0.386563945,290.3249019,101453.0877,284.7746572,0.003863879,-1.819444924,-2.992084087,958.1281696,-0.741183399,468
2007,11,-0.100859111,2.036906919,302.3290324,288.0383108,0.320835943,295.4531158,101549.8065,289.4135274,0.004980663,-3.401037013,-0.486957374,1098.447814,0.496317048,468
2007,12,0.335676012,1.102767546,303.2285954,289.397708,0.350301806,296.6617235,101238.5756,290.6827255,0.004844364,-2.876797403,-1.78384316,822.8509477,0.228573936,468
2007,2,-0.340407281,1.803820554,305.9033094,291.6056017,0.240198373,298.7827552,101438.3055,293.1352005,0.006401562,-3.376466945,-0.674925095,1055.272814,-0.563543843,468
2007,3,-0.087271595,1.674984527,300.00987,288.049027,0.377264809,293.9292858,101507.0728,288.6167642,0.006142838,-3.149361611,-0.534390588,1041.909571,1.51696742,468
2007,4,-0.442684365,0.206855641,297.2789551,285.845344,0.398155259,291.1236247,101944.9867,287.8217702,0.00560172,-4.050303915,-2.606010382,1459.218082,0.994481464,468
2007,5,1.031775201,-1.806505884,292.3871401,283.6795753,0.459392078,287.6290519,101878.3942,285.14537,0.006408006,-0.880251411,-5.385035988,1342.765081,0.852615298,468
2007,6,0.797174466,2.141995313,286.2651642,277.8571594,0.420961153,281.491212,102218.9042,279.4871857,0.004710403,-1.287554813,1.411143257,1642.121588,-1.00544754,468
2007,7,1.555720418,-0.434902942,287.3896593,278.9701302,0.499558116,282.5735493,102085.465,280.884617,0.004765988,-0.506814792,-3.480064557,1489.275249,-0.237012959,468
2007,8,1.279346781,-0.472754822,290.7800628,279.8959597,0.353820309,284.9270344,102154.7346,282.3727181,0.004179284,-1.41097008,-4.042233968,1557.77846,-2.307341975,468
2007,9,0.982611329,-0.437700609,293.8525828,282.0053813,0.301393673,287.3717621,101682.6232,283.5671224,0.004048775,-2.500737958,-4.459518817,1142.295392,-1.378556909,468
2008,1,-0.345041565,2.185069042,305.4669012,290.9984869,0.22597347,298.3559472,101125.6079,291.7258813,0.00561171,-2.957595694,-0.212092859,752.4451904,0.017066982,468
2008,10,0.762014622,1.188409606,298.2446594,283.8634388,0.370783681,291.0326558,101939.5582,285.8850167,0.003825207,-2.759813982,-2.245134171,1386.773216,-0.987865117,468
2008,11,0.964384776,1.238948661,298.2162577,286.031959,0.54395383,292.1240682,101114.1932,287.2097524,0.004824776,-1.962483516,-1.713855213,701.1921631,1.498799595,468
2008,12,1.369358067,1.465932955,299.7168363,287.2151479,0.453240169,293.7245159,100988.7258,288.125632,0.005388902,-1.557222642,-1.261461606,609.0440324,0.863996949,468
2008,2,-0.282607233,2.803035902,301.321952,288.2751781,0.29336985,295.0005125,101354.9857,289.1218156,0.005142422,-2.892320788,1.310690451,947.5600176,-1.27182807,468
2008,3,0.279130724,0.316160022,303.4171261,289.0526684,0.284915957,296.2911249,101738.346,291.8150556,0.004710276,-3.170394772,-3.015575366,1298.146622,-0.550248377,468
2008,4,-0.122426691,-0.013354888,295.1294668,283.6426626,0.375405952,288.8690653,102001.3227,286.0680979,0.004695992,-3.666001642,-2.870330934,1462.475494,0.197132465,468
2008,5,0.467150008,0.122145681,291.5083372,281.1488008,0.492329435,285.6635181,102135.5045,284.3583561,0.005508274,-2.076173396,-2.738790799,1613.681868,-0.7032704,468
2008,6,0.527477702,0.035593035,289.164857,280.6505412,0.524048783,284.7039012,102406.4143,282.3389872,0.005400875,-1.807300893,-2.404922895,1788.546242,-0.142280599,468
2008,7,1.230135906,-0.913395098,287.18187,278.7875868,0.513325434,282.6471833,101870.343,280.4194021,0.004411364,-1.108753111,-3.944631146,1299.122603,-0.232738829,468
2008,8,1.976940581,0.696878675,287.3840873,278.1728378,0.497943153,282.3706704,102317.7936,280.069713,0.004352301,0.670374581,-2.063593878,1671.756888,-0.189510613,468
2008,9,0.909664924,-0.544613624,293.3086517,281.1465291,0.341220611,287.0305033,101789.5503,283.4852519,0.003935883,-2.78792772,-4.125678439,1178.546634,-1.098695532,468
2009,1,0.430667079,1.55657807,306.5898457,290.4787135,0.194125111,298.8866124,101211.9569,292.3361275,0.00428482,-2.528690672,-0.927528665,797.7088775,-2.284965078,468
2009,10,0.648286947,1.745353741,295.2439536,283.6391375,0.395760865,289.520748,101945.9761,284.8947016,0.004729473,-2.53124909,-0.403293264,1411.257347,-0.076488794,468
2009,11,0.22956912,1.191437907,304.0769775,289.9266368,0.473263055,297.175413,101399.9628,291.90212,0.005369902,-3.399954189,-1.781233868,950.2758813,1.6910882,468
2009,12,0.568685025,1.654501965,302.5269126,288.7062998,0.270118412,295.9064429,101487.5471,289.8998964,0.004871974,-2.013529738,-0.991404721,1044.29436,-0.403115937,468
2009,2,-0.311679183,2.338480805,305.3393522,290.197949,0.234952881,297.7415041,101289.1839,291.4179132,0.005211202,-3.214684956,-0.064903806,886.4932825,-1.966138805,468
2009,3,0.305848688,1.202942184,300.0427305,287.4435769,0.39042909,293.6354045,101629.0439,288.8191666,0.005824944,-2.797137501,-1.358680627,1181.705868,0.575654445,468
2009,4,0.510519451,0.771960614,295.3712077,283.8842438,0.334286954,289.1599233,101869.0253,286.297111,0.005015814,-2.535184192,-1.823381027,1352.03045,0.722579951,468
2009,5,-0.43915175,1.212545956,291.0046958,282.5998712,0.543842755,286.2267151,102336.4199,284.1169719,0.005956407,-3.407284983,-0.021949791,1777.529206,0.105492189,468
2009,6,0.047776326,-1.370743118,288.1295217,279.8035655,0.562949329,283.7224925,101515.2784,281.9508942,0.005542937,-2.407577833,-4.239447325,1023.33719,0.51870786,468
2009,7,1.47440828,-1.130378577,287.7991599,279.7699053,0.478406692,283.2598798,101815.4922,281.2774678,0.004813246,-0.162314822,-4.184128896,1295.941743,-0.671495,468
2009,8,2.18084364,-1.789541399,290.9569545,280.7112939,0.426327567,285.4978677,101491.3191,282.969951,0.004482876,-0.024698776,-5.483555606,960.8588995,-0.283449397,468
2009,9,1.578602293,-0.763330296,292.920341,282.0134145,0.427470131,287.1615245,101351.0138,283.4826019,0.004183897,-1.492620305,-4.787372255,840.7491964,0.731243807,468
2010,1,0.66800591,2.02715141,305.6095847,290.0319883,0.232494497,297.876958,101232.8455,291.5494424,0.004659956,-2.190933138,-0.682482522,830.7093762,-0.420114947,468
2010,10,0.336791533,0.736845434,294.9065197,283.4898524,0.430585394,289.0153366,101894.342,284.9828176,0.004922676,-2.957737598,-2.954186754,1337.70228,1.049502819,468
2010,11,0.002702245,1.203747245,297.7671824,286.6846202,0.559813413,292.3170644,101622.3901,287.6898641,0.005591273,-2.89738734,-1.448325891,1170.554331,1.769882421,468
2010,12,0.927374095,0.570061259,299.7242451,287.7545166,0.406362572,294.1515404,101013.5189,288.8911408,0.006107364,-1.593976148,-2.336356231,637.9283301,1.594437795,468
2010,2,-0.898654482,1.63455415,305.1243286,291.9673026,0.420121581,298.4405637,101464.7068,292.6942237,0.006840316,-4.298420009,-1.148917877,1068.199757,0.469317691,468
2010,3,-0.474326893,0.798189091,300.8167892,288.4415726,0.391092059,294.4113838,101902.3561,290.0284414,0.006053497,-3.824006845,-1.838610358,1418.242038,1.022280662,468
2010,4,0.27175248,-0.118406706,295.9258413,286.1966166,0.60195117,290.6319702,101890.6958,287.973705,0.006401139,-2.40365861,-3.156021793,1408.381909,0.939440807,468
2010,5,0.163249287,0.099353648,291.6221412,281.8187216,0.518659675,286.1449861,101826.1205,284.5328635,0.005612744,-2.090870549,-2.874624777,1322.120773,0.623445749,468
2010,6,0.967112407,0.113176334,287.8016439,279.4275543,0.533167876,283.1331767,102405.1479,281.826708,0.005107567,-1.187102246,-2.369113854,1756.900541,-0.988746981,468
2010,7,0.360513118,-0.499109225,287.334074,278.7250376,0.590353609,282.3595424,102404.7253,281.1604604,0.005054243,-2.451047728,-3.584787087,1738.358573,0.053600743,468
2010,8,1.994582492,-0.368986821,287.2487015,279.3862954,0.581354456,282.9740689,101711.1288,280.7563427,0.004575962,-0.327453155,-3.827236728,1135.000793,0.917268131,468
2010,9,1.186171469,0.956318587,289.405423,280.6741587,0.655847712,284.9267029,102001.824,281.8432048,0.004960488,-1.249772574,-1.100536366,1391.646373,1.244573736,468
2011,1,-0.16386048,1.324510628,303.578567,290.9533859,0.3351382,297.2903639,100977.4405,292.1032695,0.007336463,-2.835234736,-1.01427855,640.0507559,2.510006754,468
2011,10,0.083549301,1.086142578,295.9649402,284.3652137,0.523173947,289.8697382,101773.3274,285.4749894,0.005074099,-3.320696531,-1.805533122,1254.614396,0.191475757,468
2011,11,0.820913622,0.75558479,300.5895528,287.2990824,0.549641345,293.7679108,101398.1703,288.4499451,0.005855612,-2.547924903,-2.22863165,923.4253461,1.097273044,468
2011,12,-0.245534241,1.709292854,301.9997933,288.8531022,0.348294168,295.602352,101246.4919,290.0538015,0.004996483,-3.130880806,-0.327423686,864.1931398,0.279268738,468
2011,2,-0.464410684,1.387199634,301.290123,290.1587176,0.525844704,295.6112377,101432.2916,290.7315303,0.008266415,-3.552608167,-0.902740747,1014.923994,2.085944961,468
2011,3,-0.3157622,1.620075966,297.1047856,287.4335829,0.416319945,292.081668,101619.3949,288.0612468,0.007099772,-3.241725968,-0.374297644,1181.18898,2.116704819,468
2011,4,-0.405951251,0.875305483,294.902478,284.2236715,0.342204658,289.0406494,102179.8276,286.1555359,0.005918896,-3.818462753,-1.613450175,1664.133075,-0.621791304,468
2011,5,0.612511299,1.049878683,289.8191203,281.1397233,0.615171484,284.8862255,102202.4904,282.8181694,0.005012942,-1.614435925,-1.008902009,1634.946269,-0.650611029,468
2011,6,0.843004767,-0.04489532,288.5976512,279.8838674,0.435225709,283.6532277,102287.8003,281.7843608,0.004928956,-1.599794966,-3.116012824,1688.920246,-0.745736894,468
2011,7,1.177397924,-0.622075527,287.7566538,279.1111814,0.476172569,282.8939928,102189.8248,281.0502014,0.004554647,-0.990459894,-3.730594503,1589.825812,-0.491439159,468
2011,8,0.548942888,-0.231928484,290.4776956,280.6002237,0.497064445,285.2027499,102009.5907,283.3241597,0.004985699,-2.559082261,-3.831695439,1455.283554,0.186497594,468
2011,9,1.42509494,0.005374957,293.6433329,281.6514791,0.331065171,286.9881327,101721.7359,283.5478953,0.004064023,-1.797549391,-4.335321358,1161.15336,-0.299126687,468
2012,1,-0.527050144,1.343534309,304.2118835,291.1126542,0.360301838,297.6522355,101233.9597,291.9203097,0.005921892,-3.417238237,-1.152725199,823.3223486,0.427286675,468
2012,10,0.814258308,1.121731633,296.920484,283.1226403,0.434414457,289.9035064,101835.6278,284.9677685,0.003818185,-2.510790556,-2.536796576,1302.576314,-0.502743984,468
2012,11,0.077094443,1.200778061,301.9495941,287.9273651,0.413140289,294.8296254,101453.3333,288.990976,0.004460865,-3.339985194,-1.898109361,1010.393949,-1.968968998,468
2012,12,0.890118147,1.909103928,302.8232638,288.5361663,0.301326412,295.7500699,101436.6835,289.5571555,0.004821055,-1.793997667,-0.754685213,1001.252929,-0.867169621,468
2012,2,0.137895948,1.650976016,302.4619446,290.2439091,0.456310996,296.3327921,101199.5541,291.4437656,0.006260162,-2.884266179,-0.688842059,826.5946526,1.135200392,468
2012,3,-0.021126069,0.876095835,298.3697254,287.1053634,0.354247536,292.7882356,101573.5486,288.5055001,0.00623169,-3.196004987,-1.408495482,1136.680065,0.006796736,468
2012,4,0.297786523,0.525789137,296.5093536,284.622465,0.401851741,289.7850606,102064.7523,287.005189,0.00545371,-2.709154086,-2.360828798,1532.116156,-1.545370023,468
2012,5,0.887212378,0.613869942,291.0295528,280.7015302,0.417584551,285.3217439,102310.0257,283.2844376,0.004773713,-1.499000361,-2.064045937,1729.479917,-0.652541212,468
2012,6,0.872157406,0.067828357,287.7963084,279.1176229,0.48644284,282.9537069,102075.5836,280.9596924,0.004680308,-1.212420798,-1.978513384,1471.100182,-0.207934733,468
2012,7,0.883349792,-0.064310055,287.5469892,278.7655,0.511282233,282.6839019,102361.8286,281.079515,0.004882028,-1.259335011,-2.647112498,1716.258189,0.216791356,468
2012,8,2.175408706,-0.550863,288.7846778,279.6149046,0.483815715,283.9130229,101869.9483,281.3453477,0.004298722,0.381259488,-4.005684887,1288.998304,-0.436892579,468
2012,9,1.764285551,-0.250656996,293.3595347,282.0011454,0.402489118,287.2839783,101697.1052,283.6934662,0.003947659,-1.342069576,-3.708798943,1142.089671,-1.039966891,468
2013,1,0.738976296,2.728002162,305.1570385,289.445027,0.179021342,297.4457496,101134.1021,290.6521085,0.004685872,-1.869012596,0.33384506,733.0665716,-0.859606979,468
2013,10,1.921725155,0.586483372,296.2640972,283.5539127,0.379024412,289.6554979,101650.7419,285.0605105,0.00399147,-0.797303489,-3.528723015,1070.634272,-1.132405343,468
2013,11,0.162608217,2.498906054,298.690977,285.0672343,0.35096507,291.9427521,101507.7523,286.2155568,0.004025188,-2.580342947,0.28791462,1060.726626,-1.462220494,468
2013,12,1.079304667,1.269677282,302.8779937,288.6679274,0.475634343,295.8098509,101288.6757,289.7527515,0.004566019,-1.787481364,-1.825125073,868.9098732,0.327210048,468
2013,2,-0.408487275,1.79368598,305.015176,291.0045166,0.33520701,297.9355,101451.1828,292.1723317,0.006131588,-3.454623555,-0.454316969,1042.059045,-0.088068925,468
2013,3,-0.067669606,0.176000166,301.3121072,289.2592567,0.359644709,295.4344916,101591.651,290.979567,0.006145681,-2.682930609,-2.336062412,1136.02772,0.228781589,468
2013,4,0.321178327,0.733409773,296.1039785,285.0380005,0.473457581,290.3220622,101976.7424,286.9069804,0.005317217,-2.613458882,-1.484934346,1472.581954,-0.193102676,468
2013,5,-0.197065695,-0.470574282,291.8183367,282.5166587,0.569581402,286.5974909,102111.3521,284.2083514,0.005375844,-3.168995602,-3.867780069,1575.30907,0.734074538,468
2013,6,-0.02921133,0.562427534,287.9294464,279.984787,0.540036821,283.6215535,102148.8878,281.8491526,0.005491781,-2.360441229,-1.774836886,1571.291768,1.019948835,468
2013,7,0.9112716,-1.597202946,288.3819442,279.6068952,0.488022554,283.5575109,102123.4262,282.0096426,0.005386824,-1.224911878,-5.607161287,1517.223894,0.73264363,468
2013,8,2.553428602,-1.466547122,289.8537785,281.2334929,0.473931597,285.2877,101571.1512,282.7117861,0.004983121,0.520160466,-5.343194494,1027.165292,-0.711977913,468
2013,9,1.131147258,-0.702890175,295.721347,283.9548828,0.502471626,289.4564921,101372.1021,285.6005981,0.004990635,-2.891982709,-5.097870232,893.5017378,0.393209624,468
2014,1,-0.043416453,1.825765277,306.5074847,291.864814,0.25603383,299.3092829,101262.7097,292.8753761,0.005308153,-3.15562169,-1.126248686,859.3611982,-1.027528921,468
2014,10,1.124326694,1.145695948,299.9768628,284.7657874,0.38840519,292.1686264,101696.0738,286.4312272,0.004129989,-2.213161734,-2.37563045,1170.549848,-1.818262388,468
2014,11,0.764451358,1.397246654,301.7287974,287.1652761,0.448420962,294.2031036,101511.5039,288.5721069,0.004001528,-2.43330038,-2.154837303,1027.488508,-0.372635394,468
2014,12,1.162056356,2.060259663,302.3578915,288.004115,0.299114574,295.2522258,101062.2437,289.4739449,0.005336403,-1.88597786,-0.776554566,682.758201,-0.864187715,468
2014,2,0.144085486,2.34287398,303.8370122,290.2664261,0.274443437,297.0445121,101198.2411,291.3851951,0.005661011,-2.522870517,0.57515378,799.2123217,1.604826033,468
2014,3,0.121822102,1.205086301,300.4478888,288.5491786,0.388445633,294.1896618,101758.2984,289.9694824,0.006388924,-3.186082447,-1.353593797,1302.015951,0.114277869,468
2014,4,0.116650198,0.838756211,294.7932454,285.1215342,0.53430267,289.7858612,101762.0406,286.4450002,0.006139931,-2.589164992,-1.533315512,1290.390497,1.730164369,468
2014,5,0.349351119,-1.106480809,292.5598076,283.8509709,0.640058081,287.6721516,101926.4584,285.9530167,0.006148231,-2.186889572,-4.879405744,1417.696188,-0.019290338,468
2014,6,1.553735766,-0.361270906,288.3759104,281.1328166,0.592275093,284.1487406,102069.8534,282.2141246,0.005651716,-0.630348907,-2.91130166,1456.27074,-1.171041954,468
2014,7,1.54645838,-1.280959645,287.4310007,279.1487693,0.528555216,282.7149766,101944.9236,280.9029265,0.00481856,-0.53857542,-4.782248366,1340.224349,-0.086607363,468
2014,8,-0.243723913,1.348181283,289.3570655,278.3834199,0.355418374,283.5051142,102724.752,281.7743442,0.004117699,-3.691526549,-0.868619706,2039.379422,-1.245014876,468
2014,9,0.795589186,-0.010654921,293.3306803,281.3761892,0.336344274,287.2210083,101960.5979,283.7733449,0.004377373,-2.398128312,-3.714407627,1374.937621,-0.466821496,468
2015,1,0.075303913,1.962938508,302.5497151,290.5211152,0.378556094,296.5103524,101055.6799,291.0910182,0.006692333,-2.433105807,-0.245777018,686.5440097,1.287975484,468
2015,10,0.116059534,0.562657773,302.2739199,287.1322258,0.423234643,294.1467521,102019.7404,289.0460146,0.003957613,-3.914874142,-3.637164818,1477.665687,-0.962382055,468
2015,11,1.100750461,1.908392487,301.2633626,287.0108592,0.405570415,293.9545858,101404.925,287.9306427,0.005100981,-1.847983349,-1.113949132,925.6640841,0.249082552,468
2015,12,-0.105143021,0.721500842,305.8834632,291.3700778,0.360273293,298.6811966,101354.1565,292.9990392,0.00433291,-3.662515154,-2.292157708,922.4444827,-1.378830479,468
2015,2,-0.194197286,2.068966477,306.1510969,291.1918379,0.268762226,298.6617072,101518.0123,292.1232147,0.005722591,-3.590737798,-0.583035354,1094.205296,-0.997767514,468
2015,3,1.095294525,1.790616751,299.1632996,286.6598737,0.349143795,292.7052248,101680.9914,287.8485757,0.004927723,-1.754224427,-0.591905212,1193.318862,-1.318049685,468
2015,4,0.197350426,2.301220236,293.3525991,283.3629038,0.494536728,288.0105947,102094.8964,284.2989848,0.005264399,-3.2906104,1.036781986,1516.704465,1.372638184,468
2015,5,1.630268724,0.070886536,290.8158323,282.0028076,0.499059771,285.9756588,102253.7775,283.4573906,0.005431701,-0.28541598,-2.739334614,1634.814707,-0.71702362,468
2015,6,0.012059436,0.124347595,287.6715179,279.4901286,0.605726529,283.1922129,102594.0909,281.6455302,0.005086705,-2.81520073,-2.862799301,1935.686784,-0.581031085,468
2015,7,1.410821722,-0.625474831,286.5716316,278.4818893,0.560382062,282.3543731,102239.3763,280.4330868,0.004335321,-0.72734086,-4.440921327,1596.703615,-0.423148738,468
2015,8,1.099936075,0.512434895,288.0786458,279.9109615,0.600830484,283.8205478,102134.8284,281.0359271,0.004724306,-1.080254189,-1.694535755,1547.602745,-0.50808373,468
2015,9,0.420744143,0.887743591,292.3333516,280.6940887,0.357970181,286.3442373,102297.0049,283.1038645,0.004131782,-2.755436218,-2.038132006,1662.838755,-0.429600679,468
2016,1,0.31547878,2.040802402,304.9651184,291.3485669,0.467137852,297.9510833,101234.7009,292.1450048,0.006011543,-3.085700162,-0.380277146,845.6972538,0.561360793,468
2016,10,2.021040832,-0.507217112,293.6289466,282.5216862,0.437137507,287.8377144,101494.0388,283.7963985,0.004279952,-0.939121675,-3.827257011,935.4852226,0.281412293,468
2016,11,1.758111332,1.798171613,298.6450511,285.002655,0.416454893,291.7284526,101358.7734,286.1297038,0.004728465,-0.786420112,-0.945911315,912.5264198,0.21491279,468
2016,12,1.074342863,0.921336512,302.6483922,288.8420666,0.37258586,295.8617662,101086.3317,289.7634327,0.005489026,-1.99109851,-2.306964197,674.979108,0.247505151,468
2016,2,0.276339218,2.645710659,304.3178479,289.9279901,0.223501195,297.0298262,101436.847,290.9551602,0.005718517,-2.728255693,0.499336911,992.2542854,-0.326166938,468
2016,3,0.236063632,1.67273958,302.5862998,289.952809,0.473817892,296.2251607,101639.7308,290.9785708,0.006474943,-2.406308357,-0.757932107,1217.213114,0.161865578,468
2016,4,0.231351838,0.488959466,297.3584391,285.3170807,0.500086188,290.9514516,102072.5609,287.3847432,0.005161875,-2.878600332,-2.209833395,1556.455257,-0.462655218,468
2016,5,1.572786575,-1.521628024,292.3490433,283.6505836,0.55319764,287.587488,101608.1416,284.918461,0.00575662,-0.850458554,-5.267018975,1109.9664,0.30845685,468
2016,6,1.371153379,-0.585132253,287.8157552,280.0564056,0.571574367,283.3710887,101771.4596,281.7357992,0.005362402,-1.131943626,-3.899561002,1175.967067,0.306097343,468
2016,7,1.855006586,-1.265420119,287.5019561,279.9758675,0.572896951,283.6424521,101927.5554,281.5192113,0.005259774,-0.184237831,-4.572020319,1324.233307,0.572284504,468
2016,8,0.633874034,-0.995304753,289.2083849,279.5717055,0.475383006,284.1447764,102015.3808,281.5220189,0.004587084,-2.117364997,-5.079530831,1450.838603,0.468159529,468
2016,9,1.384599872,-0.409980666,289.9607412,281.1005575,0.650139893,285.3596517,101381.2357,282.4382853,0.005286257,-1.620981865,-4.351010581,885.0766218,2.537593571,468
2017,1,0.349434838,1.88819876,304.8982062,290.7350129,0.352914334,297.7959851,101123.786,291.8029194,0.005984996,-2.570514197,-0.880022653,715.0085811,0.65538112,468
2017,10,0.576377527,0.943924078,297.7294016,284.7354333,0.407700281,290.8552551,101672.0464,285.9299051,0.004774158,-3.157746121,-2.678070699,1146.87049,-0.001394701,468
2017,11,-0.741168855,0.42045574,301.6791107,289.2179301,0.487329095,295.4876902,101469.0565,290.3368449,0.005429509,-4.232394285,-2.816509125,1062.429512,0.880691342,468
2017,12,1.291476477,2.426911185,302.299597,288.4967061,0.40246938,295.4421554,101172.5895,289.4955769,0.00513049,-1.263770548,-0.264867367,769.0201881,-0.214824921,468
2017,2,0.542672836,1.658750413,302.7633558,289.4338902,0.29092406,295.8255768,101403.0031,290.3420912,0.006264971,-2.397148326,-1.308182761,983.5389175,0.894452001,468
2017,3,-0.439972106,1.518171699,303.3915425,290.2755117,0.25117215,296.4057824,101390.6429,291.4710831,0.006653956,-3.807748349,-1.112167461,970.8651069,-0.626144523,468
2017,4,-0.016919089,0.924748876,295.7385478,285.6282237,0.497697518,290.1400106,102134.2234,286.7731659,0.00589033,-3.545439084,-1.804362615,1617.982326,1.136526751,468
2017,5,0.08020713,-0.048845876,290.8080818,280.634993,0.448136471,285.0408355,102236.6875,283.4373267,0.00529757,-2.944065646,-2.848756404,1669.015767,-0.000662413,468
2017,6,0.028433016,0.426668007,288.1037638,277.8537242,0.396919435,282.23738,102783.5841,282.0922974,0.005158619,-2.705662945,-2.296132168,2120.283126,-2.66864683,468
2017,7,1.626911915,-1.696835642,288.4262016,279.0603618,0.436019238,283.3312978,101852.2722,281.305414,0.004480435,-0.596040607,-5.730827622,1282.563761,-0.621474906,468
2017,8,1.803198911,-0.536567596,288.1380399,279.1951048,0.523613759,283.4042614,101859.9378,281.1453267,0.004317951,-0.855839003,-3.401949192,1278.127633,0.801732152,468
2017,9,2.721111445,-0.262355613,292.9155101,281.5992442,0.452277248,286.9663513,101585.5969,283.2124583,0.004097584,0.416701261,-3.739746027,1033.525428,-1.19548888,468
2018,1,0.4991573,2.282563192,307.0541372,291.9336046,0.351339761,299.2820996,101064.904,293.4959953,0.00549609,-2.25951864,-0.596940015,689.8697322,-0.231177919,468
2018,10,-0.185882632,0.462011654,298.2661861,285.1482091,0.480729583,291.4051986,101676.7533,286.3088586,0.004438669,-3.777483993,-3.320839584,1191.614088,-0.404098729,468
2018,11,1.740907873,1.275367546,299.5452494,286.0257701,0.446530946,292.5307129,101227.4276,287.2144155,0.004555488,-1.361305003,-2.206128226,804.3118785,-0.07572446,468
2018,12,0.402571511,1.679159991,304.3804912,290.8486879,0.422988625,297.5436264,101058.8881,291.950086,0.005999572,-3.141644359,-1.568829713,683.7587569,1.037577779,468
